,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
2874,너 뭐 어 할수 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829,카페 일단 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,일단 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5455,우도 겨울 할 만한 것 뭐있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2573,챗봇 기능 알려줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
456,한달살기 독채 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5382,표선 가을 할 만한 것 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2073,음 제주도 위쪽 관광지 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,한림중앙로 올래국수 음식집 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2939,있잖아 너 뭐 할수 있는지 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1105,카페 추천 있잖아 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3783,이번에 제주공항 날씨 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1770,음 서귀포 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
398,성산일출봉 근처 펜션 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5142,애월 여름 할만한 거 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
797,카페 그런데 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4563,하이 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4714,안녕 챗봇아 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3841,오늘 제주 서부 기온 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1458,좀 제주도 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,제주도 서쪽 관광지 추천 음 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,일단 제주도 갈만한 카페 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,카페 일단 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,가족끼리 갈만한 풀빌라 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,우도 바다뷰 게스트하우스 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,제주민속촌 사골해장국 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2872,너 뭐 우선 할수 있는지 말해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,기능 아 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,제주공항 바다 보이는 게스트하우스 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,우도 감성 모텔 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4324,다음주 제주 동부 날씨 상태 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2711,챗봇 기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2332,음 기능 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
664,제주 서부 바다 보이는 모텔 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2505,기능 어 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1221,제주도 갈만한 저 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742,제주도 서쪽 음 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,서천길 맛있는 오겹살 음식점 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
332,애월 바다 보이는 풀빌라 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598,"알려줘, 서귀포 편안한 펜션.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2764,너 뭐 저기 할수 있는지 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2742,너 뭐 할수 있는지 저 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1459,제주도 갈만한 그니까 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2911,너 뭐 할수 있는지 저 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3558,문주란로 근처에 있는 흑돼지 만두 음식집 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
739,카페 그러니까 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2427,근데 기능 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,우도 분위기 좋은 모텔 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5350,대정 가을에 할만한 것 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
498,제주공항 근처 게스트하우스 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,우도 마당 있는 머무를 곳 알려줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1977,서귀포 관광지 추천 어 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
902,카페 있잖아 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2588,많이 쓰는 기능 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4844,저 제주도 여행 가요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3514,해맞이해안로 꿩메밀 칼국수 음식집 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1237,제주도 갈만한 카페 그러니까 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2529,저 기능 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1932,아 제주도 아래쪽 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,제일 편리한 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
949,카페 있잖아 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1717,섬 흠 아래쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,제주섬 어 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,삼도이동 근처에 있는 해물 뚝배기 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4417,이번에 성산일출봉 근처 날씨 상황 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,"알려줄래, 괜찮은 독채펜션?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4476,지금 성산일출봉 근처 기상 정보 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,제주도 서쪽 아 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,제주 서부 한달살기 머무를 곳 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4560,하이 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1090,카페 흠 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,제주도 아 서쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,제주국제공항서귀포시 지역에서 유명한 꿩메밀 칼국수 음식점 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4839,챗봇아 나 제주도로 놀러가,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2441,아 기능 소개해봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
912,카페 저 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,저번주 성산일출봉 근처 날씨 상태 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1281,제주도 갈만한 그 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4369,이번주 제주공항 날씨 상황 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2118,흠 제주쪽 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,카페 아 추천 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3769,이번주 애월 기온 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2158,제주도 북쪽 어 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,성산일출봉 대표하는 흑돼지 만두 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1089,카페 있잖아 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5253,성산 여름에 체험 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4719,안녕 챗봇아 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
936,카페 근데 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4062,이번주 제주 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3651,관덕로 대표하는 대패 삼겹살 식당 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250,제주도 저기 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5081,마라도 가을에 할만한 거 뭐있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3485,서사로 대표하는 비빔국수 음식집 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5326,남원 겨울에 할만한 거 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4737,저기요정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3285,월랑로 대표하는 옥돔구이 음식점 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2909,너 뭐 할수 일단 있는지 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3353,서광로 근처에 있는 대패 삼겹살 음식점 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4077,다음주 제주 동부 기온 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3693,용두암 근처에 있는 갈치조림 음식집 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3593,조천읍 지역에서 유명한 자리물회 음식점 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2313,일단 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1792,섬 흠 아래쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,이번주 애월 기온 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3232,우도 대표하는 고등어구이 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4451,이번에 성산일출봉 근처 날씨 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3388,중앙로 지역에서 유명한 성게 미역국 식당 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2927,너 어 뭐 할수 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3576,해맞이해안로 지역에서 유명한 갈치호박국 음식집 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5451,우도 봄 재밌는 것 있냐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4036,내일 제주공항 근처 날씨 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2429,저 기능 소개해봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4215,현재 제주 기상 정보 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
892,흠 카페 추천 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5514,조천 겨울에 할 만한 것 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4143,저번주 제주공항 날씨 상황 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2774,너 일단 뭐 할수 있는지 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1725,제주도 아래쪽 관광지 어 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,너 뭐 할수 있는지 저기 말해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2051,제주쪽 아 관광지 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,대정 가을 할만한 것 뭐있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3683,임항로 지역에서 유명한 삼겹살 식당 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4492,안녕 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2513,음 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2046,어 제주섬 관광지 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,기능 우선 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
403,"알려줄래, 서귀포 편안한 독채펜션?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5209,제주시 겨울 할만한 것 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,서귀포 한달살기 게스트하우스 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2538,기능 우선 소개해주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3077,고성리 유명한 고등어구이 음식집 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3672,구남동 유명한 갈치호박국 음식집 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
558,성산일출봉 근처 오션뷰 풀빌라 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4146,이번주 성산일출봉 근처 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3135,고마로 맛있는 해물탕 음식점 어디가 좋을까?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2968,너 일단 뭐 할수 있는지 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1151,그 제주도 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,우도 오션뷰 펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1707,서귀포쪽 관광지 아 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,내일 애월 날씨 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1614,서귀포시 관광지 추천 흠 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,카페 추천 있잖아 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5521,남원 봄에 할 거 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4329,이번에 서귀포 날씨 상태 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5343,마라도 봄 할만한 거 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
716,그 카페 추천 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1896,제주시 관광지 흠 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5274,조천 여름 할 것 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2123,서귀포쪽 흠 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
318,애월 분위기 좋은 독채 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2576,챗봇 기능 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1672,제주도 남쪽 흠 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,나 제주도 여행 간다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
427,제주공항 오션뷰 호텔 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2685,제일 많이 쓰이는 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
546,성산일출봉 근처 오션뷰 머무를 곳 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,서귀포 바다뷰 머무를 곳 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
254,우도 펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666,제주 동부 바다 보이는 독채펜션 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2514,기능 우선 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
171,애월 게스트하우스 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1176,제주도 아 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4017,내일 제주 날씨 상황 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1482,제주 관광지 추천 흠 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,흠 서귀포 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,한라산 가성비 좋은 삼계탕 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4955,구좌 여름 할 거 알려주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1900,서귀포시 관광지 흠 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693,애월 모텔 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3431,국립제주박물관 갈치호박국 식당 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4892,제주도 정보 좀 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3948,이번주 제주공항 날씨 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2873,너 뭐 음 할수 있는지 말해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2115,제주섬 흠 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,오늘 제주 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4060,내일 서귀포 기온 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781,카페 추천 저 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3140,제주 원도심 맛있는 해물 뚝배기 음식점 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5219,성산 봄에 할 것 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2501,음 기능 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
541,우도 편안한 머무를 곳 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3846,이번에 제주공항 근처 날씨 상태 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4718,안녕 챗봇아 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4751,저기 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5463,조천 봄 할 만한 거 알려주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
882,근데 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2938,너 흠 뭐 할수 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2667,모든 기능 소개해 봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5023,표선 겨울 할 거 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5551,대정 봄 활동 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2497,기능 일단 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1171,제주도 갈만한 카페 있잖아 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3541,북성로 대표하는 갈치회 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1329,제주도 갈만한 카페 흠 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5458,제주 여름 놀거리 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5431,표선 겨울에 할 것 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,제주공항 가족끼리 갈만한 그 머무를 곳 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4348,오늘 애월 기온 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4984,조천 겨울 할 것 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3949,현재 애월 날씨 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2194,흠 섬 위쪽 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,저기 제주도 갈만한 카페 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2387,기능 아 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5215,조천 여름에 놀거리 있냐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3079,관덕로 대표하는 고등어구이 음식집 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3904,이번주 제주 서부 날씨 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
945,카페 추천 근데 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5013,마라도 겨울 놀거리 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5492,제주도 여름 활동 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
842,카페 일단 추천 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3917,오늘 서귀포 날씨 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5381,한경 가을 할 거 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4982,남원 여름에 할 만한 거 있나,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4608,ㅎㅇ 제주도 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3347,메이즈랜드 근처에 있는 몸국 식당 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,하귀 괜찮은 독채펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4419,오늘 우도 날씨 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1856,섬 위쪽 어 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5441,대정 여름에 액티비티 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
845,카페 아 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
572,성산일출봉 근처 바다뷰 게스트하우스 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3095,대정읍 근처에 있는 고사리육개장 음식집 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5028,서귀포시 봄에 할 것 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3039,성읍민속마을 유명한 오메기떡 음식집 어디가 좋을까?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,"모텔 추천해줘, 하귀 바다뷰.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
476,제주공항 근처 편안한 펜션 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3402,구좌읍 유명한 우럭 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4071,지금 성산일출봉 근처 날씨 상황 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1690,음 서귀포 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278,제주 서부 바다 보이는 머무를 곳 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3455,안덕면 가성비 좋은 흑돼지 튀김 음식집 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5573,남원 겨울 할만한 거 알려 주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1087,음 카페 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2645,자주 쓰는 기능 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,애월 독채 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1099,그니까 카페 추천 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3107,탑동로 맛있는 꿩메밀 칼국수 음식점 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3837,현재 제주 서부 날씨 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3179,연동 가성비 좋은 흑돼지 구이 식당 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4874,안녕 계획 세우는거 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
918,카페 추천 그런데 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4037,저번주 애월 날씨 상태 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3332,곽지3길 27 지역에서 유명한 오겹살 음식점 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4896,제주도 여행 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3632,신창풍차해안 갈치회 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,성산일출봉 근처 분위기 좋은 펜션 추천 좀 음,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4282,이번에 서귀포 날씨 상태 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
